refYear,reporterCode,reporterISO,reporterDesc,classificationCode,cmdCode,cmdDesc,qtyUnitCode,qtyUnitAbbr,qty,altQtyUnitCode,altQtyUnitAbbr,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag
2019,410,KOR,Rep. of Korea,H5,2709,Crude petroleum oil,8,kg,143056696295.27,8,kg,143056696295.27,143056696295.27,0.0,70251768064.0,0.0,70251768064.0,0
2019,417,KGZ,Kyrgyzstan,H5,2709,Crude petroleum oil,8,kg,1212417.0,8,kg,1212417.0,1212417.0,0.0,506620.0,0.0,506620.0,0
2019,418,LAO,Lao People's Dem. Rep.,H5,2709,Crude petroleum oil,8,kg,1040713.42,-1,kg,0.0,838622.92,0.0,3201393.9,0.0,3201393.9,6
2019,422,LBN,Lebanon,H5,2709,Crude petroleum oil,-1,kg,0.0,-1,kg,0.0,0.0,0.0,478.29,0.0,478.29,6
2019,426,LSO,Lesotho,H4,2709,Crude petroleum oil,8,kg,55838.913,-1,kg,0.0,55838.913,48457.79,36631.74,0.0,36631.74,6
2019,428,LVA,Latvia,H5,2709,Crude petroleum oil,8,kg,4407247.0,8,kg,4407247.0,4407247.0,0.0,1553550.751,0.0,1553550.751,0
2019,430,LBR,Liberia,H5,2709,Crude petroleum oil,8,kg,76588.66,8,kg,76588.66,76588.66,0.0,52380.6,0.0,52380.6,0
2019,440,LTU,Lithuania,H5,2709,Crude petroleum oil,8,kg,9542828506.0,8,kg,9542828506.0,9542828506.0,0.0,4409898535.0,0.0,4409898535.0,0
2019,442,LUX,Luxembourg,H5,2709,Crude petroleum oil,8,kg,716423.564,-1,kg,0.0,716423.564,0.0,682020.276,682160.38,682020.276,6
2019,450,MDG,Madagascar,H5,2709,Crude petroleum oil,8,kg,2400.0,8,kg,2400.0,2400.0,0.0,600.554,0.0,600.554,0
2019,454,MWI,Malawi,H5,2709,Crude petroleum oil,8,kg,1332.925,-1,kg,0.0,1332.925,0.0,5163.122,0.0,5163.122,6
